"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","06.10.2015 09:30 - 06.10.2015 10:00 (UTC)","N/A","n/e","n/e","16721","10151","0","n/e","n/e","n/e","1512","","255","n/e","n/e","7878","1884","n/e","323","n/e","717","1079"
"United Kingdom (UK)","06.10.2015 10:00 - 06.10.2015 10:30 (UTC)","N/A","n/e","n/e","15488","8994","0","n/e","n/e","n/e","346","","160","n/e","n/e","7888","1882","n/e","1245","n/e","1020","804"
"United Kingdom (UK)","06.10.2015 10:30 - 06.10.2015 11:00 (UTC)","N/A","n/e","n/e","15765","8844","0","n/e","n/e","n/e","381","","145","n/e","n/e","7874","1857","n/e","1219","n/e","930","1755"
"United Kingdom (UK)","06.10.2015 11:00 - 06.10.2015 11:30 (UTC)","N/A","n/e","n/e","15416","8317","0","n/e","n/e","n/e","557","","610","n/e","n/e","7873","1916","n/e","1747","n/e","1146","1828"
"United Kingdom (UK)","06.10.2015 11:30 - 06.10.2015 12:00 (UTC)","N/A","n/e","n/e","15576","8348","0","n/e","n/e","n/e","344","","131","n/e","n/e","7873","1723","n/e","1865","n/e","987","1661"
"United Kingdom (UK)","06.10.2015 12:00 - 06.10.2015 12:30 (UTC)","N/A","n/e","n/e","15362","8423","0","n/e","n/e","n/e","368","","157","n/e","n/e","7886","1732","n/e","1964","n/e","926","1510"
"United Kingdom (UK)","06.10.2015 12:30 - 06.10.2015 13:00 (UTC)","N/A","n/e","n/e","15459","9267","0","n/e","n/e","n/e","487","","124","n/e","n/e","7897","1852","n/e","1220","n/e","636","1366"
"United Kingdom (UK)","06.10.2015 13:00 - 06.10.2015 13:30 (UTC)","N/A","n/e","n/e","16717","8423","0","n/e","n/e","n/e","368","","131","n/e","n/e","7886","1732","n/e","1964","n/e","1010","1503"
"United Kingdom (UK)","06.10.2015 13:30 - 06.10.2015 14:00 (UTC)","N/A","n/e","n/e","15418","8471","0","n/e","n/e","n/e","447","","142","n/e","n/e","7887","1792","n/e","1744","n/e","72","644"
"United Kingdom (UK)","06.10.2015 14:00 - 06.10.2015 14:30 (UTC)","N/A","n/e","n/e","15461","8483","0","n/e","n/e","n/e","498","","157","n/e","n/e","7883","1824","n/e","1744","n/e","646","1456"
"United Kingdom (UK)","06.10.2015 14:30 - 06.10.2015 15:00 (UTC)","N/A","n/e","n/e","15673","8422","0","n/e","n/e","n/e","372","","156","n/e","n/e","7894","1962","n/e","1562","n/e","604","1449"
"United Kingdom (UK)","06.10.2015 15:00 - 06.10.2015 15:30 (UTC)","N/A","n/e","n/e","16402","8834","0","n/e","n/e","n/e","439","","296","n/e","n/e","7888","1910","n/e","1380","n/e","568","1387"
"United Kingdom (UK)","06.10.2015 15:30 - 06.10.2015 16:00 (UTC)","N/A","n/e","n/e","16648","10110","0","n/e","n/e","n/e","971","","569","n/e","n/e","7890","1869","n/e","554","n/e","1090","1197"
"United Kingdom (UK)","06.10.2015 16:00 - 06.10.2015 16:30 (UTC)","N/A","n/e","n/e","16692","9861","0","n/e","n/e","n/e","831","","356","n/e","n/e","7900","1870","n/e","1059","n/e","423","1382"
"United Kingdom (UK)","06.10.2015 16:30 - 06.10.2015 17:00 (UTC)","N/A","n/e","n/e","16692","10028","0","n/e","n/e","n/e","1010","","466","n/e","n/e","7891","1868","n/e","807","n/e","935","1324"
"United Kingdom (UK)","06.10.2015 17:00 - 06.10.2015 17:30 (UTC)","N/A","n/e","n/e","16646","10099","0","n/e","n/e","n/e","971","","569","n/e","n/e","7890","1869","n/e","304","n/e","503","1392"
"United Kingdom (UK)","06.10.2015 17:30 - 06.10.2015 18:00 (UTC)","N/A","n/e","n/e","16780","10145","0","n/e","n/e","n/e","1512","","610","n/e","n/e","7878","1916","n/e","53","n/e","570","1316"
"United Kingdom (UK)","06.10.2015 18:00 - 06.10.2015 18:30 (UTC)","N/A","n/e","n/e","17649","10436","0","n/e","n/e","n/e","1450","","666","n/e","n/e","7884","1916","n/e","91","n/e","1233","1146"
"United Kingdom (UK)","06.10.2015 18:30 - 06.10.2015 19:00 (UTC)","N/A","n/e","n/e","16878","10413","0","n/e","n/e","n/e","1430","","662","n/e","n/e","7887","1857","n/e","46","n/e","1330","1129"
"United Kingdom (UK)","06.10.2015 19:00 - 06.10.2015 19:30 (UTC)","N/A","n/e","n/e","16202","10341","0","n/e","n/e","n/e","1121","","541","n/e","n/e","7874","1949","n/e","0","n/e","63","579"
"United Kingdom (UK)","06.10.2015 19:30 - 06.10.2015 20:00 (UTC)","N/A","n/e","n/e","15920","9730","0","n/e","n/e","n/e","694","","206","n/e","n/e","7878","2040","n/e","0","n/e","1535","932"
"United Kingdom (UK)","06.10.2015 20:00 - 06.10.2015 20:30 (UTC)","N/A","n/e","n/e","14915","9273","0","n/e","n/e","n/e","572","","144","n/e","n/e","7880","2068","n/e","0","n/e","1515","866"
"United Kingdom (UK)","06.10.2015 20:30 - 06.10.2015 21:00 (UTC)","N/A","n/e","n/e","13221","8750","0","n/e","n/e","n/e","474","","105","n/e","n/e","7887","2122","n/e","0","n/e","1572","841"
"United Kingdom (UK)","06.10.2015 21:00 - 06.10.2015 21:30 (UTC)","N/A","n/e","n/e","11715","8154","0","n/e","n/e","n/e","392","","98","n/e","n/e","7880","2148","n/e","0","n/e","1739","783"
"United Kingdom (UK)","06.10.2015 21:30 - 06.10.2015 22:00 (UTC)","N/A","n/e","n/e","9816","7693","0","n/e","n/e","n/e","353","","94","n/e","n/e","7872","2139","n/e","0","n/e","1277","768"
"United Kingdom (UK)","06.10.2015 22:00 - 06.10.2015 22:30 (UTC)","N/A","n/e","n/e","8368","6995","0","n/e","n/e","n/e","41","","97","n/e","n/e","7884","2153","n/e","0","n/e","66","456"
"United Kingdom (UK)","06.10.2015 22:30 - 06.10.2015 23:00 (UTC)","N/A","n/e","n/e","7063","6756","0","n/e","n/e","n/e","89","","77","n/e","n/e","7863","2153","n/e","0","n/e","1604","820"
"United Kingdom (UK)","06.10.2015 23:00 - 06.10.2015 23:30 (UTC)","N/A","n/e","n/e","6753","6716","0","n/e","n/e","n/e","0","","78","n/e","n/e","7876","2152","n/e","0","n/e","1181","884"
"United Kingdom (UK)","06.10.2015 23:30 - 07.10.2015 00:00 (UTC)","N/A","n/e","n/e","6370","6616","0","n/e","n/e","n/e","0","","78","n/e","n/e","7877","2152","n/e","0","n/e","1219","923"
"United Kingdom (UK)","07.10.2015 00:00 - 07.10.2015 00:30 (UTC)","N/A","n/e","n/e","6035","6512","0","n/e","n/e","n/e","0","","78","n/e","n/e","7879","2136","n/e","0","n/e","1236","1024"
"United Kingdom (UK)","07.10.2015 00:30 - 07.10.2015 01:00 (UTC)","N/A","n/e","n/e","5929","6523","0","n/e","n/e","n/e","0","","78","n/e","n/e","7883","2150","n/e","0","n/e","1367","1047"
"United Kingdom (UK)","07.10.2015 01:00 - 07.10.2015 01:30 (UTC)","N/A","n/e","n/e","5789","6223","0","n/e","n/e","n/e","0","","77","n/e","n/e","7888","2189","n/e","0","n/e","1621","1173"
"United Kingdom (UK)","07.10.2015 01:30 - 07.10.2015 02:00 (UTC)","N/A","n/e","n/e","5703","5688","0","n/e","n/e","n/e","0","","77","n/e","n/e","7878","2196","n/e","0","n/e","1785","1275"
"United Kingdom (UK)","07.10.2015 02:00 - 07.10.2015 02:30 (UTC)","N/A","n/e","n/e","5168","5370","0","n/e","n/e","n/e","0","","76","n/e","n/e","7897","2205","n/e","0","n/e","1930","1425"
"United Kingdom (UK)","07.10.2015 02:30 - 07.10.2015 03:00 (UTC)","N/A","n/e","n/e","5186","4817","0","n/e","n/e","n/e","0","","77","n/e","n/e","7888","2208","n/e","0","n/e","2093","1547"
"United Kingdom (UK)","07.10.2015 03:00 - 07.10.2015 03:30 (UTC)","N/A","n/e","n/e","5263","4583","0","n/e","n/e","n/e","0","","75","n/e","n/e","7880","2215","n/e","0","n/e","2257","1725"
"United Kingdom (UK)","07.10.2015 03:30 - 07.10.2015 04:00 (UTC)","N/A","n/e","n/e","5274","4842","0","n/e","n/e","n/e","0","","75","n/e","n/e","7881","2213","n/e","0","n/e","2298","1876"
"United Kingdom (UK)","07.10.2015 04:00 - 07.10.2015 04:30 (UTC)","N/A","n/e","n/e","13963","8587","0","n/e","n/e","n/e","0","","339","n/e","n/e","7889","2257","n/e","36","n/e","1912","2044"
"United Kingdom (UK)","07.10.2015 04:30 - 07.10.2015 05:00 (UTC)","N/A","n/e","n/e","5596","5236","0","n/e","n/e","n/e","0","","76","n/e","n/e","7883","2204","n/e","0","n/e","2355","1930"
"United Kingdom (UK)","07.10.2015 05:00 - 07.10.2015 05:30 (UTC)","N/A","n/e","n/e","6585","5747","0","n/e","n/e","n/e","17","","73","n/e","n/e","7866","2239","n/e","0","n/e","2194","1979"
"United Kingdom (UK)","07.10.2015 05:30 - 07.10.2015 06:00 (UTC)","N/A","n/e","n/e","7957","6681","0","n/e","n/e","n/e","49","","79","n/e","n/e","7892","2256","n/e","0","n/e","2119","1991"
"United Kingdom (UK)","07.10.2015 06:00 - 07.10.2015 06:30 (UTC)","N/A","n/e","n/e","11064","7347","0","n/e","n/e","n/e","420","","122","n/e","n/e","7895","2262","n/e","0","n/e","2054","2052"
"United Kingdom (UK)","07.10.2015 06:30 - 07.10.2015 07:00 (UTC)","N/A","n/e","n/e","12934","8435","0","n/e","n/e","n/e","380","","314","n/e","n/e","7887","2249","n/e","18","n/e","1979","2040"
"United Kingdom (UK)","07.10.2015 07:00 - 07.10.2015 07:30 (UTC)","N/A","n/e","n/e","14334","8699","0","n/e","n/e","n/e","344","","360","n/e","n/e","7880","2258","n/e","157","n/e","1891","1950"
"United Kingdom (UK)","07.10.2015 07:30 - 07.10.2015 08:00 (UTC)","N/A","n/e","n/e","14341","8699","0","n/e","n/e","n/e","344","","360","n/e","n/e","7880","2258","n/e","264","n/e","1939","1935"
"United Kingdom (UK)","07.10.2015 08:00 - 07.10.2015 08:30 (UTC)","N/A","n/e","n/e","14451","8683","0","n/e","n/e","n/e","388","","391","n/e","n/e","7887","2257","n/e","278","n/e","1888","1958"
"United Kingdom (UK)","07.10.2015 08:30 - 07.10.2015 09:00 (UTC)","N/A","n/e","n/e","14609","8970","0","n/e","n/e","n/e","415","","391","n/e","n/e","7893","2209","n/e","480","n/e","1880","1980"
"United Kingdom (UK)","07.10.2015 09:00 - 07.10.2015 09:30 (UTC)","N/A","n/e","n/e","14470","8997","0","n/e","n/e","n/e","341","","382","n/e","n/e","7901","2266","n/e","682","n/e","1865","2011"
"United Kingdom (UK)","07.10.2015 09:30 - 07.10.2015 10:00 (UTC)","N/A","n/e","n/e","14020","8844","0","n/e","n/e","n/e","534","","321","n/e","n/e","7885","2299","n/e","876","n/e","1850","2221"
"United Kingdom (UK)","07.10.2015 10:00 - 07.10.2015 10:30 (UTC)","N/A","n/e","n/e","14006","8845","0","n/e","n/e","n/e","534","","321","n/e","n/e","7885","2299","n/e","996","n/e","81","914"
"United Kingdom (UK)","07.10.2015 10:30 - 07.10.2015 11:00 (UTC)","N/A","n/e","n/e","13956","8857","0","n/e","n/e","n/e","377","","312","n/e","n/e","7889","2324","n/e","1154","n/e","2010","2210"
"United Kingdom (UK)","07.10.2015 11:00 - 07.10.2015 11:30 (UTC)","N/A","n/e","n/e","13693","8927","0","n/e","n/e","n/e","371","","273","n/e","n/e","7897","2305","n/e","1432","n/e","2154","2269"
"United Kingdom (UK)","07.10.2015 11:30 - 07.10.2015 12:00 (UTC)","N/A","n/e","n/e","13607","8927","0","n/e","n/e","n/e","379","","271","n/e","n/e","7883","2331","n/e","1485","n/e","2218","2243"
"United Kingdom (UK)","07.10.2015 12:00 - 07.10.2015 12:30 (UTC)","N/A","n/e","n/e","13321","8740","0","n/e","n/e","n/e","388","","114","n/e","n/e","7883","2327","n/e","1537","n/e","2318","2334"
"United Kingdom (UK)","07.10.2015 12:30 - 07.10.2015 13:00 (UTC)","N/A","n/e","n/e","14231","9828","0","n/e","n/e","n/e","654","","315","n/e","n/e","7869","2319","n/e","526","n/e","2853","2317"
"United Kingdom (UK)","07.10.2015 13:00 - 07.10.2015 13:30 (UTC)","N/A","n/e","n/e","12068","8651","0","n/e","n/e","n/e","344","","28","n/e","n/e","7879","2329","n/e","1649","n/e","103","2640"
"United Kingdom (UK)","07.10.2015 13:30 - 07.10.2015 14:00 (UTC)","N/A","n/e","n/e","12604","8372","0","n/e","n/e","n/e","341","","111","n/e","n/e","7873","2321","n/e","1790","n/e","2726","2445"
"United Kingdom (UK)","07.10.2015 14:00 - 07.10.2015 14:30 (UTC)","N/A","n/e","n/e","12135","8150","0","n/e","n/e","n/e","341","","116","n/e","n/e","7886","2328","n/e","1865","n/e","2890","2554"
"United Kingdom (UK)","07.10.2015 14:30 - 07.10.2015 15:00 (UTC)","N/A","n/e","n/e","12637","8235","0","n/e","n/e","n/e","341","","15","n/e","n/e","7870","2302","n/e","1498","n/e","2931","2698"
"United Kingdom (UK)","07.10.2015 15:00 - 07.10.2015 15:30 (UTC)","N/A","n/e","n/e","15393","9006","0","n/e","n/e","n/e","341","","12","n/e","n/e","7866","2313","n/e","1260","n/e","2858","2701"
"United Kingdom (UK)","07.10.2015 15:30 - 07.10.2015 16:00 (UTC)","N/A","n/e","n/e","13269","9355","0","n/e","n/e","n/e","398","","136","n/e","n/e","7873","2309","n/e","1022","n/e","3024","2536"
"United Kingdom (UK)","07.10.2015 16:00 - 07.10.2015 16:30 (UTC)","N/A","n/e","n/e","13934","10799","0","n/e","n/e","n/e","1060","","509","n/e","n/e","7871","2286","n/e","91","n/e","2475","2166"
"United Kingdom (UK)","07.10.2015 16:30 - 07.10.2015 17:00 (UTC)","N/A","n/e","n/e","14194","8931","0","n/e","n/e","n/e","843","","135","n/e","n/e","7866","2388","n/e","0","n/e","2039","2474"
"United Kingdom (UK)","07.10.2015 17:00 - 07.10.2015 17:30 (UTC)","N/A","n/e","n/e","14695","10595","0","n/e","n/e","n/e","393","","445","n/e","n/e","7886","2319","n/e","309","n/e","2587","2238"
"United Kingdom (UK)","07.10.2015 17:30 - 07.10.2015 18:00 (UTC)","N/A","n/e","n/e","15136","10685","0","n/e","n/e","n/e","936","","478","n/e","n/e","7879","2315","n/e","46","n/e","2386","2062"
"United Kingdom (UK)","07.10.2015 18:00 - 07.10.2015 18:30 (UTC)","N/A","n/e","n/e","14548","9574","0","n/e","n/e","n/e","473","","374","n/e","n/e","7865","2332","n/e","0","n/e","2164","1771"
"United Kingdom (UK)","07.10.2015 18:30 - 07.10.2015 19:00 (UTC)","N/A","n/e","n/e","12315","8700","0","n/e","n/e","n/e","507","","94","n/e","n/e","7863","2329","n/e","0","n/e","2014","1731"
"United Kingdom (UK)","07.10.2015 19:00 - 07.10.2015 19:30 (UTC)","N/A","n/e","n/e","9194","7623","0","n/e","n/e","n/e","449","","82","n/e","n/e","7867","2381","n/e","0","n/e","1950","1622"
"United Kingdom (UK)","07.10.2015 19:30 - 07.10.2015 20:00 (UTC)","N/A","n/e","n/e","14533","9574","0","n/e","n/e","n/e","473","","374","n/e","n/e","7865","2332","n/e","0","n/e","2215","2110"
"United Kingdom (UK)","07.10.2015 20:00 - 07.10.2015 20:30 (UTC)","N/A","n/e","n/e","13724","8905","0","n/e","n/e","n/e","843","","135","n/e","n/e","7866","2388","n/e","0","n/e","101","660"
"United Kingdom (UK)","07.10.2015 20:30 - 07.10.2015 21:00 (UTC)","N/A","n/e","n/e","12295","8650","0","n/e","n/e","n/e","507","","94","n/e","n/e","7863","2329","n/e","0","n/e","1991","1713"
"United Kingdom (UK)","07.10.2015 21:00 - 07.10.2015 21:30 (UTC)","N/A","n/e","n/e","10352","8476","0","n/e","n/e","n/e","537","","83","n/e","n/e","7871","2370","n/e","0","n/e","2002","1721"
"United Kingdom (UK)","07.10.2015 21:30 - 07.10.2015 22:00 (UTC)","N/A","n/e","n/e","7000","6473","0","n/e","n/e","n/e","0","","81","n/e","n/e","7871","2386","n/e","0","n/e","1693","1456"
"United Kingdom (UK)","07.10.2015 22:00 - 07.10.2015 22:30 (UTC)","N/A","n/e","n/e","7830","6806","0","n/e","n/e","n/e","59","","81","n/e","n/e","7877","2378","n/e","0","n/e","1798","1510"
"United Kingdom (UK)","07.10.2015 22:30 - 07.10.2015 23:00 (UTC)","N/A","n/e","n/e","7059","6477","0","n/e","n/e","n/e","0","","81","n/e","n/e","7871","2386","n/e","0","n/e","88","564"
"United Kingdom (UK)","07.10.2015 23:00 - 07.10.2015 23:30 (UTC)","N/A","n/e","n/e","6537","5739","0","n/e","n/e","n/e","0","","81","n/e","n/e","7881","2397","n/e","0","n/e","1486","1408"
"United Kingdom (UK)","07.10.2015 23:30 - 08.10.2015 00:00 (UTC)","N/A","n/e","n/e","6422","5181","0","n/e","n/e","n/e","0","","58","n/e","n/e","7881","2370","n/e","0","n/e","1167","1267"
"United Kingdom (UK)","08.10.2015 00:00 - 08.10.2015 00:30 (UTC)","N/A","n/e","n/e","6278","5415","0","n/e","n/e","n/e","0","","51","n/e","n/e","7890","2299","n/e","0","n/e","1140","1214"
"United Kingdom (UK)","08.10.2015 00:30 - 08.10.2015 01:00 (UTC)","N/A","n/e","n/e","6508","5596","0","n/e","n/e","n/e","0","","46","n/e","n/e","7885","2302","n/e","0","n/e","1181","1097"
"United Kingdom (UK)","08.10.2015 01:00 - 08.10.2015 01:30 (UTC)","N/A","n/e","n/e","6163","5806","0","n/e","n/e","n/e","0","","46","n/e","n/e","7883","2300","n/e","0","n/e","1158","1125"
"United Kingdom (UK)","08.10.2015 01:30 - 08.10.2015 02:00 (UTC)","N/A","n/e","n/e","6161","5596","0","n/e","n/e","n/e","0","","46","n/e","n/e","7885","2302","n/e","0","n/e","66","425"
"United Kingdom (UK)","08.10.2015 02:00 - 08.10.2015 02:30 (UTC)","N/A","n/e","n/e","6309","5227","0","n/e","n/e","n/e","0","","46","n/e","n/e","7890","2288","n/e","0","n/e","1131","1085"
"United Kingdom (UK)","08.10.2015 02:30 - 08.10.2015 03:00 (UTC)","N/A","n/e","n/e","6349","5187","0","n/e","n/e","n/e","0","","46","n/e","n/e","7889","2257","n/e","0","n/e","1017","1031"
"United Kingdom (UK)","08.10.2015 03:00 - 08.10.2015 03:30 (UTC)","N/A","n/e","n/e","6488","5217","0","n/e","n/e","n/e","0","","46","n/e","n/e","7896","2263","n/e","0","n/e","869","928"
"United Kingdom (UK)","08.10.2015 03:30 - 08.10.2015 04:00 (UTC)","N/A","n/e","n/e","6411","5364","0","n/e","n/e","n/e","0","","46","n/e","n/e","7894","2211","n/e","0","n/e","830","882"
"United Kingdom (UK)","08.10.2015 04:00 - 08.10.2015 04:30 (UTC)","N/A","n/e","n/e","6708","5846","0","n/e","n/e","n/e","0","","46","n/e","n/e","7887","2202","n/e","0","n/e","791","853"
"United Kingdom (UK)","08.10.2015 04:30 - 08.10.2015 05:00 (UTC)","N/A","n/e","n/e","6757","6709","0","n/e","n/e","n/e","0","","46","n/e","n/e","7883","2204","n/e","0","n/e","772","811"
"United Kingdom (UK)","08.10.2015 05:00 - 08.10.2015 05:30 (UTC)","N/A","n/e","n/e","8289","7002","0","n/e","n/e","n/e","45","","45","n/e","n/e","7879","2201","n/e","0","n/e","756","750"
"United Kingdom (UK)","08.10.2015 05:30 - 08.10.2015 06:00 (UTC)","N/A","n/e","n/e","10562","7793","0","n/e","n/e","n/e","319","","68","n/e","n/e","7886","2198","n/e","0","n/e","711","692"
"United Kingdom (UK)","08.10.2015 06:00 - 08.10.2015 06:30 (UTC)","N/A","n/e","n/e","13489","9026","7","n/e","n/e","n/e","200","","150","n/e","n/e","7896","2200","n/e","0","n/e","639","649"
"United Kingdom (UK)","08.10.2015 06:30 - 08.10.2015 07:00 (UTC)","N/A","n/e","n/e","15286","9752","15","n/e","n/e","n/e","852","","157","n/e","n/e","7886","2199","n/e","33","n/e","595","619"
"United Kingdom (UK)","08.10.2015 07:00 - 08.10.2015 07:30 (UTC)","N/A","n/e","n/e","15868","9662","26","n/e","n/e","n/e","997","","156","n/e","n/e","7887","2201","n/e","66","n/e","478","536"
"United Kingdom (UK)","08.10.2015 07:30 - 08.10.2015 08:00 (UTC)","N/A","n/e","n/e","16140","9690","28","n/e","n/e","n/e","341","","162","n/e","n/e","7893","2203","n/e","365","n/e","377","522"
"United Kingdom (UK)","08.10.2015 08:00 - 08.10.2015 08:30 (UTC)","N/A","n/e","n/e","15877","9490","26","n/e","n/e","n/e","562","","175","n/e","n/e","7873","2204","n/e","663","n/e","300","471"
"United Kingdom (UK)","08.10.2015 08:30 - 08.10.2015 09:00 (UTC)","N/A","n/e","n/e","15688","9430","22","n/e","n/e","n/e","715","","203","n/e","n/e","7886","2204","n/e","1165","n/e","306","468"
"United Kingdom (UK)","08.10.2015 09:00 - 08.10.2015 09:30 (UTC)","N/A","n/e","n/e","15608","9283","18","n/e","n/e","n/e","393","","204","n/e","n/e","7884","2201","n/e","1667","n/e","265","447"
"United Kingdom (UK)","08.10.2015 09:30 - 08.10.2015 10:00 (UTC)","N/A","n/e","n/e","15271","9104","14","n/e","n/e","n/e","351","","203","n/e","n/e","7873","2203","n/e","2157","n/e","240","472"
"United Kingdom (UK)","08.10.2015 10:00 - 08.10.2015 10:30 (UTC)","N/A","n/e","n/e","14893","9190","13","n/e","n/e","n/e","357","","184","n/e","n/e","7876","2200","n/e","2647","n/e","208","558"
"United Kingdom (UK)","08.10.2015 10:30 - 08.10.2015 11:00 (UTC)","N/A","n/e","n/e","14554","9200","58","n/e","n/e","n/e","341","","144","n/e","n/e","7881","2210","n/e","3018","n/e","190","601"
"United Kingdom (UK)","08.10.2015 11:00 - 08.10.2015 11:30 (UTC)","N/A","n/e","n/e","14384","9169","86","n/e","n/e","n/e","454","","144","n/e","n/e","7886","2222","n/e","3389","n/e","168","641"
"United Kingdom (UK)","08.10.2015 11:30 - 08.10.2015 12:00 (UTC)","N/A","n/e","n/e","14533","9162","86","n/e","n/e","n/e","452","","144","n/e","n/e","7710","2224","n/e","3569","n/e","151","678"
"United Kingdom (UK)","08.10.2015 12:00 - 08.10.2015 12:30 (UTC)","N/A","n/e","n/e","14637","9233","79","n/e","n/e","n/e","447","","100","n/e","n/e","7658","2230","n/e","3749","n/e","129","704"
"United Kingdom (UK)","08.10.2015 12:30 - 08.10.2015 13:00 (UTC)","N/A","n/e","n/e","14624","9719","27","n/e","n/e","n/e","405","","99","n/e","n/e","7666","2212","n/e","3392","n/e","130","682"
"United Kingdom (UK)","08.10.2015 13:00 - 08.10.2015 13:30 (UTC)","N/A","n/e","n/e","14713","9487","19","n/e","n/e","n/e","416","","209","n/e","n/e","7658","2223","n/e","3035","n/e","130","677"
"United Kingdom (UK)","08.10.2015 13:30 - 08.10.2015 14:00 (UTC)","N/A","n/e","n/e","14707","9517","11","n/e","n/e","n/e","433","","248","n/e","n/e","7664","2237","n/e","2774","n/e","114","636"
"United Kingdom (UK)","08.10.2015 14:00 - 08.10.2015 14:30 (UTC)","N/A","n/e","n/e","14777","9604","0","n/e","n/e","n/e","378","","121","n/e","n/e","7665","2239","n/e","2513","n/e","85","619"
"United Kingdom (UK)","08.10.2015 14:30 - 08.10.2015 15:00 (UTC)","N/A","n/e","n/e","14942","10167","0","n/e","n/e","n/e","386","","121","n/e","n/e","7682","2238","n/e","2129","n/e","74","619"
"United Kingdom (UK)","08.10.2015 15:00 - 08.10.2015 15:30 (UTC)","N/A","n/e","n/e","14410","10868","0","n/e","n/e","n/e","416","","121","n/e","n/e","7832","2271","n/e","1745","n/e","76","628"
"United Kingdom (UK)","08.10.2015 15:30 - 08.10.2015 16:00 (UTC)","N/A","n/e","n/e","14722","11415","0","n/e","n/e","n/e","410","","121","n/e","n/e","7873","2360","n/e","1485","n/e","93","628"
"United Kingdom (UK)","08.10.2015 16:00 - 08.10.2015 16:30 (UTC)","N/A","n/e","n/e","15173","11855","0","n/e","n/e","n/e","423","","299","n/e","n/e","7879","2321","n/e","1225","n/e","90","608"
"United Kingdom (UK)","08.10.2015 16:30 - 08.10.2015 17:00 (UTC)","N/A","n/e","n/e","15273","12371","0","n/e","n/e","n/e","412","","412","n/e","n/e","7881","2311","n/e","901","n/e","59","632"
"United Kingdom (UK)","08.10.2015 17:00 - 08.10.2015 17:30 (UTC)","N/A","n/e","n/e","15345","12684","0","n/e","n/e","n/e","552","","442","n/e","n/e","7885","2312","n/e","577","n/e","68","635"
"United Kingdom (UK)","08.10.2015 17:30 - 08.10.2015 18:00 (UTC)","N/A","n/e","n/e","15554","13019","7","n/e","n/e","n/e","933","","550","n/e","n/e","7881","2381","n/e","326","n/e","77","666"
"United Kingdom (UK)","08.10.2015 18:00 - 08.10.2015 18:30 (UTC)","N/A","n/e","n/e","16344","13219","17","n/e","n/e","n/e","1234","","644","n/e","n/e","7890","2391","n/e","74","n/e","70","723"
"United Kingdom (UK)","08.10.2015 18:30 - 08.10.2015 19:00 (UTC)","N/A","n/e","n/e","16119","13294","20","n/e","n/e","n/e","851","","553","n/e","n/e","7893","2392","n/e","37","n/e","73","725"
"United Kingdom (UK)","08.10.2015 19:00 - 08.10.2015 19:30 (UTC)","N/A","n/e","n/e","15743","13093","2","n/e","n/e","n/e","560","","385","n/e","n/e","7879","2388","n/e","0","n/e","87","705"
"United Kingdom (UK)","08.10.2015 19:30 - 08.10.2015 20:00 (UTC)","N/A","n/e","n/e","15530","11930","0","n/e","n/e","n/e","518","","323","n/e","n/e","7878","2331","n/e","0","n/e","104","718"
"United Kingdom (UK)","08.10.2015 20:00 - 08.10.2015 20:30 (UTC)","N/A","n/e","n/e","14924","11284","0","n/e","n/e","n/e","365","","135","n/e","n/e","7883","2322","n/e","0","n/e","114","769"
"United Kingdom (UK)","08.10.2015 20:30 - 08.10.2015 21:00 (UTC)","N/A","n/e","n/e","13910","10317","0","n/e","n/e","n/e","341","","72","n/e","n/e","7861","2322","n/e","0","n/e","102","767"
"United Kingdom (UK)","08.10.2015 21:00 - 08.10.2015 21:30 (UTC)","N/A","n/e","n/e","12164","9742","0","n/e","n/e","n/e","422","","72","n/e","n/e","7663","2321","n/e","0","n/e","112","793"
"United Kingdom (UK)","08.10.2015 21:30 - 08.10.2015 22:00 (UTC)","N/A","n/e","n/e","10276","9419","0","n/e","n/e","n/e","341","","71","n/e","n/e","7670","2321","n/e","0","n/e","116","805"
"United Kingdom (UK)","08.10.2015 22:00 - 08.10.2015 22:30 (UTC)","N/A","n/e","n/e","8354","8867","0","n/e","n/e","n/e","55","","50","n/e","n/e","7665","2323","n/e","0","n/e","129","814"
"United Kingdom (UK)","08.10.2015 22:30 - 08.10.2015 23:00 (UTC)","N/A","n/e","n/e","6887","8721","0","n/e","n/e","n/e","0","","49","n/e","n/e","7665","2049","n/e","0","n/e","136","836"
