"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","03.01.2017 10:30 - 03.01.2017 11:00 (UTC)","N/A","n/e","n/e","19681","6182","0","n/e","n/e","n/e","358","","843","n/e","n/e","7330","1476","n/e","1780","n/e","2690","5198"
"United Kingdom (UK)","03.01.2017 11:00 - 03.01.2017 11:30 (UTC)","N/A","n/e","n/e","19616","5947","0","n/e","n/e","n/e","391","","843","n/e","n/e","7329","1477","n/e","1940","n/e","2744","5329"
"United Kingdom (UK)","03.01.2017 11:30 - 03.01.2017 12:00 (UTC)","N/A","n/e","n/e","19444","6058","0","n/e","n/e","n/e","341","","880","n/e","n/e","7324","1477","n/e","1990","n/e","2771","5554"
"United Kingdom (UK)","03.01.2017 12:00 - 03.01.2017 12:30 (UTC)","N/A","n/e","n/e","19494","6241","0","n/e","n/e","n/e","341","","901","n/e","n/e","7360","1477","n/e","1900","n/e","2808","5630"
"United Kingdom (UK)","03.01.2017 12:30 - 03.01.2017 13:00 (UTC)","N/A","n/e","n/e","19359","6229","0","n/e","n/e","n/e","342","","935","n/e","n/e","7356","1478","n/e","1840","n/e","2846","5691"
"United Kingdom (UK)","03.01.2017 13:00 - 03.01.2017 13:30 (UTC)","N/A","n/e","n/e","19374","5976","0","n/e","n/e","n/e","499","","891","n/e","n/e","7355","1473","n/e","1660","n/e","2856","5676"
"United Kingdom (UK)","03.01.2017 13:30 - 03.01.2017 14:00 (UTC)","N/A","n/e","n/e","19481","6017","0","n/e","n/e","n/e","445","","912","n/e","n/e","7360","1476","n/e","1380","n/e","2827","5697"
"United Kingdom (UK)","03.01.2017 14:00 - 03.01.2017 14:30 (UTC)","N/A","n/e","n/e","19467","6081","0","n/e","n/e","n/e","377","","914","n/e","n/e","7368","1475","n/e","1030","n/e","2866","5765"
"United Kingdom (UK)","03.01.2017 14:30 - 03.01.2017 15:00 (UTC)","N/A","n/e","n/e","19667","6091","0","n/e","n/e","n/e","483","","801","n/e","n/e","7356","1475","n/e","746","n/e","2897","5784"
"United Kingdom (UK)","03.01.2017 15:00 - 03.01.2017 15:30 (UTC)","N/A","n/e","n/e","19970","6257","0","n/e","n/e","n/e","397","","836","n/e","n/e","7369","1477","n/e","443","n/e","2987","5642"
"United Kingdom (UK)","03.01.2017 15:30 - 03.01.2017 16:00 (UTC)","N/A","n/e","n/e","20564","6451","0","n/e","n/e","n/e","341","","844","n/e","n/e","7364","1473","n/e","211","n/e","2966","5696"
"United Kingdom (UK)","03.01.2017 16:00 - 03.01.2017 16:30 (UTC)","N/A","n/e","n/e","20511","6449","0","n/e","n/e","n/e","341","","887","n/e","n/e","7362","1472","n/e","57","n/e","2965","5679"
"United Kingdom (UK)","03.01.2017 16:30 - 03.01.2017 17:00 (UTC)","N/A","n/e","n/e","21516","6434","0","n/e","n/e","n/e","388","","1057","n/e","n/e","7371","1475","n/e","0","n/e","2989","5730"
"United Kingdom (UK)","03.01.2017 17:00 - 03.01.2017 17:30 (UTC)","N/A","n/e","n/e","23097","6174","0","n/e","n/e","n/e","725","","1175","n/e","n/e","7359","1471","n/e","0","n/e","2877","5725"
"United Kingdom (UK)","03.01.2017 17:30 - 03.01.2017 18:00 (UTC)","N/A","n/e","n/e","22809","6150","0","n/e","n/e","n/e","1072","","1176","n/e","n/e","7372","1474","n/e","0","n/e","2979","5725"
"United Kingdom (UK)","03.01.2017 18:00 - 03.01.2017 18:30 (UTC)","N/A","n/e","n/e","22881","6585","0","n/e","n/e","n/e","663","","1129","n/e","n/e","7367","1471","n/e","0","n/e","2978","5729"
"United Kingdom (UK)","03.01.2017 18:30 - 03.01.2017 19:00 (UTC)","N/A","n/e","n/e","22765","6462","0","n/e","n/e","n/e","406","","1111","n/e","n/e","7373","1478","n/e","0","n/e","2984","5739"
"United Kingdom (UK)","03.01.2017 19:00 - 03.01.2017 19:30 (UTC)","N/A","n/e","n/e","22530","6041","0","n/e","n/e","n/e","522","","1145","n/e","n/e","7367","1478","n/e","0","n/e","2962","5565"
"United Kingdom (UK)","03.01.2017 19:30 - 03.01.2017 20:00 (UTC)","N/A","n/e","n/e","21898","6152","0","n/e","n/e","n/e","441","","1148","n/e","n/e","7368","1478","n/e","0","n/e","3024","5587"
"United Kingdom (UK)","03.01.2017 20:00 - 03.01.2017 20:30 (UTC)","N/A","n/e","n/e","20649","5916","0","n/e","n/e","n/e","536","","1055","n/e","n/e","7367","1478","n/e","0","n/e","2914","5535"
"United Kingdom (UK)","03.01.2017 20:30 - 03.01.2017 21:00 (UTC)","N/A","n/e","n/e","19082","5643","0","n/e","n/e","n/e","355","","1023","n/e","n/e","7362","1475","n/e","0","n/e","2918","5504"
"United Kingdom (UK)","03.01.2017 21:00 - 03.01.2017 21:30 (UTC)","N/A","n/e","n/e","18164","5195","0","n/e","n/e","n/e","662","","907","n/e","n/e","7362","1477","n/e","0","n/e","2986","5419"
"United Kingdom (UK)","03.01.2017 21:30 - 03.01.2017 22:00 (UTC)","N/A","n/e","n/e","16556","4564","0","n/e","n/e","n/e","358","","904","n/e","n/e","7359","1476","n/e","0","n/e","2963","5323"
"United Kingdom (UK)","03.01.2017 22:00 - 03.01.2017 22:30 (UTC)","N/A","n/e","n/e","14975","3848","0","n/e","n/e","n/e","535","","867","n/e","n/e","7359","1478","n/e","0","n/e","2875","5376"
"United Kingdom (UK)","03.01.2017 22:30 - 03.01.2017 23:00 (UTC)","N/A","n/e","n/e","12862","3719","0","n/e","n/e","n/e","396","","797","n/e","n/e","7367","1483","n/e","0","n/e","2881","5249"
"United Kingdom (UK)","03.01.2017 23:00 - 03.01.2017 23:30 (UTC)","N/A","n/e","n/e","11262","3476","0","n/e","n/e","n/e","88","","752","n/e","n/e","7361","1622","n/e","0","n/e","2969","5122"
"United Kingdom (UK)","03.01.2017 23:30 - 04.01.2017 00:00 (UTC)","N/A","n/e","n/e","9383","3562","0","n/e","n/e","n/e","0","","724","n/e","n/e","7370","1763","n/e","0","n/e","2907","4918"
"United Kingdom (UK)","04.01.2017 00:00 - 04.01.2017 00:30 (UTC)","N/A","n/e","n/e","9359","3488","0","n/e","n/e","n/e","0","","687","n/e","n/e","7377","1796","n/e","0","n/e","2969","4967"
"United Kingdom (UK)","04.01.2017 00:30 - 04.01.2017 01:00 (UTC)","N/A","n/e","n/e","9982","3628","0","n/e","n/e","n/e","0","","688","n/e","n/e","7369","1880","n/e","0","n/e","3012","4851"
"United Kingdom (UK)","04.01.2017 01:00 - 04.01.2017 01:30 (UTC)","N/A","n/e","n/e","10001","3505","0","n/e","n/e","n/e","0","","686","n/e","n/e","7379","1995","n/e","0","n/e","3000","4734"
"United Kingdom (UK)","04.01.2017 01:30 - 04.01.2017 02:00 (UTC)","N/A","n/e","n/e","10015","3004","0","n/e","n/e","n/e","0","","684","n/e","n/e","7383","2058","n/e","0","n/e","2985","4760"
"United Kingdom (UK)","04.01.2017 02:00 - 04.01.2017 02:30 (UTC)","N/A","n/e","n/e","10471","2989","0","n/e","n/e","n/e","0","","692","n/e","n/e","7386","2105","n/e","0","n/e","2901","4818"
"United Kingdom (UK)","04.01.2017 02:30 - 04.01.2017 03:00 (UTC)","N/A","n/e","n/e","10497","2930","0","n/e","n/e","n/e","0","","690","n/e","n/e","7384","2110","n/e","0","n/e","2910","4700"
"United Kingdom (UK)","04.01.2017 03:00 - 04.01.2017 03:30 (UTC)","N/A","n/e","n/e","11258","2931","0","n/e","n/e","n/e","0","","660","n/e","n/e","7392","2120","n/e","0","n/e","2902","4532"
"United Kingdom (UK)","04.01.2017 03:30 - 04.01.2017 04:00 (UTC)","N/A","n/e","n/e","10765","3102","0","n/e","n/e","n/e","0","","649","n/e","n/e","7392","2119","n/e","0","n/e","2866","4385"
"United Kingdom (UK)","04.01.2017 04:00 - 04.01.2017 04:30 (UTC)","N/A","n/e","n/e","10917","2966","0","n/e","n/e","n/e","0","","640","n/e","n/e","7386","2117","n/e","0","n/e","2718","4288"
"United Kingdom (UK)","04.01.2017 04:30 - 04.01.2017 05:00 (UTC)","N/A","n/e","n/e","10791","2940","0","n/e","n/e","n/e","0","","641","n/e","n/e","7392","2119","n/e","0","n/e","2700","4347"
"United Kingdom (UK)","04.01.2017 05:00 - 04.01.2017 05:30 (UTC)","N/A","n/e","n/e","10960","3065","0","n/e","n/e","n/e","0","","654","n/e","n/e","7376","2121","n/e","0","n/e","2606","4233"
"United Kingdom (UK)","04.01.2017 05:30 - 04.01.2017 06:00 (UTC)","N/A","n/e","n/e","11371","3320","0","n/e","n/e","n/e","0","","667","n/e","n/e","7381","2122","n/e","0","n/e","2570","4022"
"United Kingdom (UK)","04.01.2017 06:00 - 04.01.2017 06:30 (UTC)","N/A","n/e","n/e","12021","3926","0","n/e","n/e","n/e","40","","702","n/e","n/e","7381","2122","n/e","0","n/e","2630","3828"
"United Kingdom (UK)","04.01.2017 06:30 - 04.01.2017 07:00 (UTC)","N/A","n/e","n/e","14009","4212","0","n/e","n/e","n/e","129","","702","n/e","n/e","7378","2121","n/e","0","n/e","2696","3794"
"United Kingdom (UK)","04.01.2017 07:00 - 04.01.2017 07:30 (UTC)","N/A","n/e","n/e","16543","4574","0","n/e","n/e","n/e","343","","861","n/e","n/e","7379","2123","n/e","0","n/e","2869","3708"
"United Kingdom (UK)","04.01.2017 07:30 - 04.01.2017 08:00 (UTC)","N/A","n/e","n/e","19296","4481","0","n/e","n/e","n/e","408","","876","n/e","n/e","7374","2122","n/e","0","n/e","2754","3506"
"United Kingdom (UK)","04.01.2017 08:00 - 04.01.2017 08:30 (UTC)","N/A","n/e","n/e","20812","4774","0","n/e","n/e","n/e","575","","876","n/e","n/e","7369","2118","n/e","16","n/e","2569","3371"
"United Kingdom (UK)","04.01.2017 08:30 - 04.01.2017 09:00 (UTC)","N/A","n/e","n/e","21416","4970","0","n/e","n/e","n/e","475","","877","n/e","n/e","7377","2120","n/e","117","n/e","2505","3385"
"United Kingdom (UK)","04.01.2017 09:00 - 04.01.2017 09:30 (UTC)","N/A","n/e","n/e","22223","5311","0","n/e","n/e","n/e","472","","947","n/e","n/e","7370","2122","n/e","306","n/e","2379","3258"
"United Kingdom (UK)","04.01.2017 09:30 - 04.01.2017 10:00 (UTC)","N/A","n/e","n/e","22596","5915","0","n/e","n/e","n/e","621","","984","n/e","n/e","7374","2117","n/e","570","n/e","2112","3162"
"United Kingdom (UK)","04.01.2017 10:00 - 04.01.2017 10:30 (UTC)","N/A","n/e","n/e","22780","6298","0","n/e","n/e","n/e","342","","975","n/e","n/e","7390","2117","n/e","858","n/e","1844","3199"
"United Kingdom (UK)","04.01.2017 10:30 - 04.01.2017 11:00 (UTC)","N/A","n/e","n/e","22861","6380","0","n/e","n/e","n/e","584","","962","n/e","n/e","7381","2116","n/e","1220","n/e","1797","2907"
"United Kingdom (UK)","04.01.2017 11:00 - 04.01.2017 11:30 (UTC)","N/A","n/e","n/e","23036","6176","0","n/e","n/e","n/e","623","","959","n/e","n/e","7396","2118","n/e","1480","n/e","1689","2886"
"United Kingdom (UK)","04.01.2017 11:30 - 04.01.2017 12:00 (UTC)","N/A","n/e","n/e","23076","6527","0","n/e","n/e","n/e","451","","940","n/e","n/e","7401","2120","n/e","1730","n/e","1796","2631"
"United Kingdom (UK)","04.01.2017 12:00 - 04.01.2017 12:30 (UTC)","N/A","n/e","n/e","22882","6545","0","n/e","n/e","n/e","355","","912","n/e","n/e","7390","2122","n/e","1860","n/e","2030","2754"
"United Kingdom (UK)","04.01.2017 12:30 - 04.01.2017 13:00 (UTC)","N/A","n/e","n/e","23019","6495","0","n/e","n/e","n/e","503","","919","n/e","n/e","7387","2119","n/e","1970","n/e","1973","2632"
"United Kingdom (UK)","04.01.2017 13:00 - 04.01.2017 13:30 (UTC)","N/A","n/e","n/e","23160","6316","0","n/e","n/e","n/e","488","","868","n/e","n/e","7387","2123","n/e","1870","n/e","2045","2479"
"United Kingdom (UK)","04.01.2017 13:30 - 04.01.2017 14:00 (UTC)","N/A","n/e","n/e","22887","6434","0","n/e","n/e","n/e","464","","861","n/e","n/e","7384","2122","n/e","1580","n/e","2130","2361"
"United Kingdom (UK)","04.01.2017 14:00 - 04.01.2017 14:30 (UTC)","N/A","n/e","n/e","23210","6221","0","n/e","n/e","n/e","548","","862","n/e","n/e","7376","2119","n/e","1230","n/e","2157","2185"
"United Kingdom (UK)","04.01.2017 14:30 - 04.01.2017 15:00 (UTC)","N/A","n/e","n/e","23275","6654","0","n/e","n/e","n/e","415","","866","n/e","n/e","7374","2122","n/e","882","n/e","2038","2144"
"United Kingdom (UK)","04.01.2017 15:00 - 04.01.2017 15:30 (UTC)","N/A","n/e","n/e","22939","7141","0","n/e","n/e","n/e","377","","836","n/e","n/e","7383","2123","n/e","450","n/e","2072","1981"
"United Kingdom (UK)","04.01.2017 15:30 - 04.01.2017 16:00 (UTC)","N/A","n/e","n/e","23044","7920","0","n/e","n/e","n/e","379","","912","n/e","n/e","7371","2122","n/e","140","n/e","2171","1825"
"United Kingdom (UK)","04.01.2017 16:00 - 04.01.2017 16:30 (UTC)","N/A","n/e","n/e","22904","8506","0","n/e","n/e","n/e","342","","911","n/e","n/e","7378","2123","n/e","13","n/e","2159","1735"
"United Kingdom (UK)","04.01.2017 16:30 - 04.01.2017 17:00 (UTC)","N/A","n/e","n/e","23697","8657","0","n/e","n/e","n/e","598","","1063","n/e","n/e","7370","2122","n/e","0","n/e","2161","1666"
"United Kingdom (UK)","04.01.2017 17:00 - 04.01.2017 17:30 (UTC)","N/A","n/e","n/e","24154","9011","0","n/e","n/e","n/e","1059","","1165","n/e","n/e","7374","2124","n/e","0","n/e","2168","1628"
"United Kingdom (UK)","04.01.2017 17:30 - 04.01.2017 18:00 (UTC)","N/A","n/e","n/e","24217","9143","0","n/e","n/e","n/e","1059","","1168","n/e","n/e","7387","2124","n/e","0","n/e","2166","1555"
"United Kingdom (UK)","04.01.2017 18:00 - 04.01.2017 18:30 (UTC)","N/A","n/e","n/e","24143","9375","0","n/e","n/e","n/e","1005","","1171","n/e","n/e","7375","2122","n/e","0","n/e","2092","1385"
"United Kingdom (UK)","04.01.2017 18:30 - 04.01.2017 19:00 (UTC)","N/A","n/e","n/e","24017","9529","0","n/e","n/e","n/e","833","","1139","n/e","n/e","7388","2124","n/e","0","n/e","2044","1277"
"United Kingdom (UK)","04.01.2017 19:00 - 04.01.2017 19:30 (UTC)","N/A","n/e","n/e","23943","9650","0","n/e","n/e","n/e","517","","1204","n/e","n/e","7395","2118","n/e","0","n/e","2033","1155"
"United Kingdom (UK)","04.01.2017 19:30 - 04.01.2017 20:00 (UTC)","N/A","n/e","n/e","23429","9218","0","n/e","n/e","n/e","612","","1199","n/e","n/e","7392","2122","n/e","0","n/e","2086","1097"
"United Kingdom (UK)","04.01.2017 20:00 - 04.01.2017 20:30 (UTC)","N/A","n/e","n/e","23539","8789","0","n/e","n/e","n/e","821","","1186","n/e","n/e","7389","2123","n/e","0","n/e","2005","1007"
"United Kingdom (UK)","04.01.2017 20:30 - 04.01.2017 21:00 (UTC)","N/A","n/e","n/e","23562","7976","0","n/e","n/e","n/e","496","","1125","n/e","n/e","7391","2122","n/e","0","n/e","1860","1010"
"United Kingdom (UK)","04.01.2017 21:00 - 04.01.2017 21:30 (UTC)","N/A","n/e","n/e","23204","6934","0","n/e","n/e","n/e","644","","883","n/e","n/e","7382","2123","n/e","0","n/e","1830","911"
"United Kingdom (UK)","04.01.2017 21:30 - 04.01.2017 22:00 (UTC)","N/A","n/e","n/e","22301","5549","0","n/e","n/e","n/e","449","","945","n/e","n/e","7395","2124","n/e","0","n/e","1903","885"
"United Kingdom (UK)","04.01.2017 22:00 - 04.01.2017 22:30 (UTC)","N/A","n/e","n/e","21648","4351","0","n/e","n/e","n/e","438","","898","n/e","n/e","7397","2122","n/e","0","n/e","1819","840"
"United Kingdom (UK)","04.01.2017 22:30 - 04.01.2017 23:00 (UTC)","N/A","n/e","n/e","19978","3645","0","n/e","n/e","n/e","363","","850","n/e","n/e","7394","2122","n/e","0","n/e","1674","803"
"United Kingdom (UK)","04.01.2017 23:00 - 04.01.2017 23:30 (UTC)","N/A","n/e","n/e","18019","3448","0","n/e","n/e","n/e","41","","792","n/e","n/e","7393","2122","n/e","0","n/e","1700","744"
"United Kingdom (UK)","04.01.2017 23:30 - 05.01.2017 00:00 (UTC)","N/A","n/e","n/e","16237","3448","0","n/e","n/e","n/e","31","","793","n/e","n/e","7387","2125","n/e","0","n/e","1735","725"
"United Kingdom (UK)","05.01.2017 00:00 - 05.01.2017 00:30 (UTC)","N/A","n/e","n/e","15413","3447","0","n/e","n/e","n/e","0","","775","n/e","n/e","7395","2122","n/e","0","n/e","1581","680"
"United Kingdom (UK)","05.01.2017 00:30 - 05.01.2017 01:00 (UTC)","N/A","n/e","n/e","15904","3451","0","n/e","n/e","n/e","0","","775","n/e","n/e","7398","2121","n/e","0","n/e","1611","682"
"United Kingdom (UK)","05.01.2017 01:00 - 05.01.2017 01:30 (UTC)","N/A","n/e","n/e","16415","3447","0","n/e","n/e","n/e","0","","775","n/e","n/e","7387","2121","n/e","0","n/e","1474","667"
"United Kingdom (UK)","05.01.2017 01:30 - 05.01.2017 02:00 (UTC)","N/A","n/e","n/e","16216","3448","0","n/e","n/e","n/e","0","","771","n/e","n/e","7400","2119","n/e","0","n/e","1458","704"
"United Kingdom (UK)","05.01.2017 02:00 - 05.01.2017 02:30 (UTC)","N/A","n/e","n/e","15773","3447","0","n/e","n/e","n/e","0","","749","n/e","n/e","7397","2123","n/e","0","n/e","1432","682"
"United Kingdom (UK)","05.01.2017 02:30 - 05.01.2017 03:00 (UTC)","N/A","n/e","n/e","15917","3447","0","n/e","n/e","n/e","0","","729","n/e","n/e","7402","2123","n/e","0","n/e","1460","706"
"United Kingdom (UK)","05.01.2017 03:00 - 05.01.2017 03:30 (UTC)","N/A","n/e","n/e","15463","3449","0","n/e","n/e","n/e","0","","727","n/e","n/e","7405","2118","n/e","0","n/e","1265","728"
"United Kingdom (UK)","05.01.2017 03:30 - 05.01.2017 04:00 (UTC)","N/A","n/e","n/e","14308","3448","0","n/e","n/e","n/e","0","","728","n/e","n/e","7398","2105","n/e","0","n/e","1397","762"
"United Kingdom (UK)","05.01.2017 04:00 - 05.01.2017 04:30 (UTC)","N/A","n/e","n/e","14998","3444","0","n/e","n/e","n/e","0","","729","n/e","n/e","7405","2122","n/e","0","n/e","1232","815"
"United Kingdom (UK)","05.01.2017 04:30 - 05.01.2017 05:00 (UTC)","N/A","n/e","n/e","14920","3410","0","n/e","n/e","n/e","0","","727","n/e","n/e","7402","2118","n/e","0","n/e","1196","863"
"United Kingdom (UK)","05.01.2017 05:00 - 05.01.2017 05:30 (UTC)","N/A","n/e","n/e","15976","3436","0","n/e","n/e","n/e","0","","800","n/e","n/e","7386","2105","n/e","0","n/e","994","886"
"United Kingdom (UK)","05.01.2017 05:30 - 05.01.2017 06:00 (UTC)","N/A","n/e","n/e","17113","3481","0","n/e","n/e","n/e","0","","828","n/e","n/e","7398","2058","n/e","0","n/e","1079","886"
"United Kingdom (UK)","05.01.2017 06:00 - 05.01.2017 06:30 (UTC)","N/A","n/e","n/e","18169","3848","0","n/e","n/e","n/e","41","","824","n/e","n/e","7389","2122","n/e","0","n/e","934","941"
"United Kingdom (UK)","05.01.2017 06:30 - 05.01.2017 07:00 (UTC)","N/A","n/e","n/e","19783","4725","0","n/e","n/e","n/e","315","","874","n/e","n/e","7401","2122","n/e","0","n/e","951","1007"
"United Kingdom (UK)","05.01.2017 07:00 - 05.01.2017 07:30 (UTC)","N/A","n/e","n/e","22429","5574","0","n/e","n/e","n/e","591","","971","n/e","n/e","7386","2121","n/e","0","n/e","948","1103"
"United Kingdom (UK)","05.01.2017 07:30 - 05.01.2017 08:00 (UTC)","N/A","n/e","n/e","24247","6749","0","n/e","n/e","n/e","648","","1081","n/e","n/e","7387","2122","n/e","0","n/e","960","1112"
"United Kingdom (UK)","05.01.2017 08:00 - 05.01.2017 08:30 (UTC)","N/A","n/e","n/e","24603","7302","0","n/e","n/e","n/e","853","","1164","n/e","n/e","7381","2123","n/e","0","n/e","851","1274"
"United Kingdom (UK)","05.01.2017 08:30 - 05.01.2017 09:00 (UTC)","N/A","n/e","n/e","24436","7663","0","n/e","n/e","n/e","656","","1223","n/e","n/e","7384","2124","n/e","457","n/e","821","1358"
"United Kingdom (UK)","05.01.2017 09:00 - 05.01.2017 09:30 (UTC)","N/A","n/e","n/e","24461","7694","0","n/e","n/e","n/e","1168","","1223","n/e","n/e","7387","2116","n/e","1220","n/e","843","1500"
"United Kingdom (UK)","05.01.2017 09:30 - 05.01.2017 10:00 (UTC)","N/A","n/e","n/e","24861","8032","0","n/e","n/e","n/e","991","","1222","n/e","n/e","7381","2124","n/e","2050","n/e","741","1541"
"United Kingdom (UK)","05.01.2017 10:00 - 05.01.2017 10:30 (UTC)","N/A","n/e","n/e","24466","8166","0","n/e","n/e","n/e","868","","1223","n/e","n/e","7388","2124","n/e","2760","n/e","625","1638"
"United Kingdom (UK)","05.01.2017 10:30 - 05.01.2017 11:00 (UTC)","N/A","n/e","n/e","24740","7835","0","n/e","n/e","n/e","377","","1231","n/e","n/e","7389","2123","n/e","3330","n/e","600","1718"
"United Kingdom (UK)","05.01.2017 11:00 - 05.01.2017 11:30 (UTC)","N/A","n/e","n/e","24849","7702","0","n/e","n/e","n/e","342","","1124","n/e","n/e","7397","2122","n/e","3740","n/e","560","1810"
"United Kingdom (UK)","05.01.2017 11:30 - 05.01.2017 12:00 (UTC)","N/A","n/e","n/e","24297","7495","0","n/e","n/e","n/e","343","","1118","n/e","n/e","7389","2124","n/e","3980","n/e","669","1922"
"United Kingdom (UK)","05.01.2017 12:00 - 05.01.2017 12:30 (UTC)","N/A","n/e","n/e","24317","7210","0","n/e","n/e","n/e","415","","1087","n/e","n/e","7400","2059","n/e","4020","n/e","675","1965"
"United Kingdom (UK)","05.01.2017 12:30 - 05.01.2017 13:00 (UTC)","N/A","n/e","n/e","24412","7249","0","n/e","n/e","n/e","349","","1071","n/e","n/e","7401","2123","n/e","3910","n/e","632","2003"
"United Kingdom (UK)","05.01.2017 13:00 - 05.01.2017 13:30 (UTC)","N/A","n/e","n/e","24765","6908","0","n/e","n/e","n/e","427","","873","n/e","n/e","7396","2119","n/e","3630","n/e","634","1997"
"United Kingdom (UK)","05.01.2017 13:30 - 05.01.2017 14:00 (UTC)","N/A","n/e","n/e","24642","7268","0","n/e","n/e","n/e","345","","699","n/e","n/e","7392","2118","n/e","3050","n/e","648","2063"
"United Kingdom (UK)","05.01.2017 14:00 - 05.01.2017 14:30 (UTC)","N/A","n/e","n/e","25318","7559","0","n/e","n/e","n/e","479","","676","n/e","n/e","7388","2121","n/e","2460","n/e","669","2183"
"United Kingdom (UK)","05.01.2017 14:30 - 05.01.2017 15:00 (UTC)","N/A","n/e","n/e","25058","8175","0","n/e","n/e","n/e","345","","659","n/e","n/e","7392","2123","n/e","1700","n/e","676","2163"
"United Kingdom (UK)","05.01.2017 15:00 - 05.01.2017 15:30 (UTC)","N/A","n/e","n/e","25329","7817","0","n/e","n/e","n/e","377","","727","n/e","n/e","7380","2122","n/e","906","n/e","708","2325"
"United Kingdom (UK)","05.01.2017 15:30 - 05.01.2017 16:00 (UTC)","N/A","n/e","n/e","25233","7903","0","n/e","n/e","n/e","711","","840","n/e","n/e","7386","2121","n/e","279","n/e","740","2486"
"United Kingdom (UK)","05.01.2017 16:00 - 05.01.2017 16:30 (UTC)","N/A","n/e","n/e","24779","8068","0","n/e","n/e","n/e","863","","933","n/e","n/e","7391","2121","n/e","29","n/e","770","2607"
"United Kingdom (UK)","05.01.2017 16:30 - 05.01.2017 17:00 (UTC)","N/A","n/e","n/e","25421","8759","0","n/e","n/e","n/e","590","","1326","n/e","n/e","7393","2123","n/e","0","n/e","791","2609"
"United Kingdom (UK)","05.01.2017 17:00 - 05.01.2017 17:30 (UTC)","N/A","n/e","n/e","25544","8820","0","n/e","n/e","n/e","1290","","1343","n/e","n/e","7398","2122","n/e","0","n/e","843","2884"
"United Kingdom (UK)","05.01.2017 17:30 - 05.01.2017 18:00 (UTC)","N/A","n/e","n/e","25668","8578","0","n/e","n/e","n/e","1236","","1283","n/e","n/e","7405","2122","n/e","0","n/e","791","3015"
"United Kingdom (UK)","05.01.2017 18:00 - 05.01.2017 18:30 (UTC)","N/A","n/e","n/e","24982","8721","0","n/e","n/e","n/e","1315","","1111","n/e","n/e","7398","2124","n/e","0","n/e","722","3213"
"United Kingdom (UK)","05.01.2017 18:30 - 05.01.2017 19:00 (UTC)","N/A","n/e","n/e","25375","8470","0","n/e","n/e","n/e","1057","","1017","n/e","n/e","7403","2123","n/e","0","n/e","817","3221"
