"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","11.01.2016 02:30 - 11.01.2016 03:00 (UTC)","N/A","n/e","n/e","8428","4770","0","n/e","n/e","n/e","0","","476","n/e","n/e","6651","2006","n/e","0","n/e","2713","2532"
"United Kingdom (UK)","11.01.2016 03:00 - 11.01.2016 03:30 (UTC)","N/A","n/e","n/e","8053","4907","0","n/e","n/e","n/e","0","","479","n/e","n/e","6731","2014","n/e","0","n/e","2650","2477"
"United Kingdom (UK)","11.01.2016 03:30 - 11.01.2016 04:00 (UTC)","N/A","n/e","n/e","7883","4899","0","n/e","n/e","n/e","0","","478","n/e","n/e","6731","2015","n/e","0","n/e","2359","2330"
"United Kingdom (UK)","11.01.2016 04:00 - 11.01.2016 04:30 (UTC)","N/A","n/e","n/e","7708","4913","0","n/e","n/e","n/e","0","","476","n/e","n/e","6733","2035","n/e","0","n/e","2462","2119"
"United Kingdom (UK)","11.01.2016 04:30 - 11.01.2016 05:00 (UTC)","N/A","n/e","n/e","8343","4955","0","n/e","n/e","n/e","0","","475","n/e","n/e","6731","2091","n/e","0","n/e","2340","2012"
"United Kingdom (UK)","11.01.2016 05:00 - 11.01.2016 05:30 (UTC)","N/A","n/e","n/e","8484","5067","0","n/e","n/e","n/e","0","","477","n/e","n/e","6697","2092","n/e","0","n/e","2278","2020"
"United Kingdom (UK)","11.01.2016 05:30 - 11.01.2016 06:00 (UTC)","N/A","n/e","n/e","9327","5259","0","n/e","n/e","n/e","0","","476","n/e","n/e","6683","2091","n/e","0","n/e","2157","1897"
"United Kingdom (UK)","11.01.2016 06:00 - 11.01.2016 06:30 (UTC)","N/A","n/e","n/e","10279","6120","0","n/e","n/e","n/e","20","","475","n/e","n/e","6683","2090","n/e","0","n/e","2240","1710"
"United Kingdom (UK)","11.01.2016 06:30 - 11.01.2016 07:00 (UTC)","N/A","n/e","n/e","12724","7221","0","n/e","n/e","n/e","41","","479","n/e","n/e","6682","2089","n/e","0","n/e","2254","1645"
"United Kingdom (UK)","11.01.2016 07:00 - 11.01.2016 07:30 (UTC)","N/A","n/e","n/e","16160","7921","4","n/e","n/e","n/e","191","","611","n/e","n/e","6681","2090","n/e","0","n/e","2176","1507"
"United Kingdom (UK)","11.01.2016 07:30 - 11.01.2016 08:00 (UTC)","N/A","n/e","n/e","19259","8214","21","n/e","n/e","n/e","546","","596","n/e","n/e","6684","2091","n/e","0","n/e","2241","1480"
"United Kingdom (UK)","11.01.2016 08:00 - 11.01.2016 08:30 (UTC)","N/A","n/e","n/e","19936","8986","26","n/e","n/e","n/e","953","","596","n/e","n/e","6687","2091","n/e","0","n/e","2114","1382"
"United Kingdom (UK)","11.01.2016 08:30 - 11.01.2016 09:00 (UTC)","N/A","n/e","n/e","20076","9196","50","n/e","n/e","n/e","341","","629","n/e","n/e","6698","2091","n/e","20","n/e","2386","1443"
"United Kingdom (UK)","11.01.2016 09:00 - 11.01.2016 09:30 (UTC)","N/A","n/e","n/e","20566","9318","21","n/e","n/e","n/e","507","","677","n/e","n/e","6772","2095","n/e","40","n/e","2327","1338"
"United Kingdom (UK)","11.01.2016 09:30 - 11.01.2016 10:00 (UTC)","N/A","n/e","n/e","21228","9570","15","n/e","n/e","n/e","507","","759","n/e","n/e","6817","2095","n/e","186","n/e","2152","1271"
"United Kingdom (UK)","11.01.2016 10:00 - 11.01.2016 10:30 (UTC)","N/A","n/e","n/e","21214","9665","2","n/e","n/e","n/e","509","","733","n/e","n/e","6814","2093","n/e","332","n/e","1607","1190"
"United Kingdom (UK)","11.01.2016 10:30 - 11.01.2016 11:00 (UTC)","N/A","n/e","n/e","21257","9889","0","n/e","n/e","n/e","497","","732","n/e","n/e","6815","2089","n/e","590","n/e","1404","1188"
"United Kingdom (UK)","11.01.2016 11:00 - 11.01.2016 11:30 (UTC)","N/A","n/e","n/e","21331","10025","0","n/e","n/e","n/e","559","","708","n/e","n/e","6806","2091","n/e","848","n/e","1175","1164"
"United Kingdom (UK)","11.01.2016 11:30 - 11.01.2016 12:00 (UTC)","N/A","n/e","n/e","21306","9797","0","n/e","n/e","n/e","708","","747","n/e","n/e","6817","2085","n/e","955","n/e","1316","1163"
"United Kingdom (UK)","11.01.2016 12:00 - 11.01.2016 12:30 (UTC)","N/A","n/e","n/e","21307","9966","0","n/e","n/e","n/e","588","","746","n/e","n/e","6843","2090","n/e","1061","n/e","1263","1202"
"United Kingdom (UK)","11.01.2016 12:30 - 11.01.2016 13:00 (UTC)","N/A","n/e","n/e","21574","9557","0","n/e","n/e","n/e","793","","694","n/e","n/e","6803","2029","n/e","1128","n/e","1328","1213"
"United Kingdom (UK)","11.01.2016 13:00 - 11.01.2016 13:30 (UTC)","N/A","n/e","n/e","21500","9814","0","n/e","n/e","n/e","492","","696","n/e","n/e","6746","2095","n/e","1195","n/e","1560","1275"
"United Kingdom (UK)","11.01.2016 13:30 - 11.01.2016 14:00 (UTC)","N/A","n/e","n/e","21144","9614","0","n/e","n/e","n/e","746","","698","n/e","n/e","6738","2096","n/e","1121","n/e","1708","1334"
"United Kingdom (UK)","11.01.2016 14:00 - 11.01.2016 14:30 (UTC)","N/A","n/e","n/e","20882","9755","0","n/e","n/e","n/e","661","","596","n/e","n/e","6737","2096","n/e","1046","n/e","1716","1469"
"United Kingdom (UK)","11.01.2016 14:30 - 11.01.2016 15:00 (UTC)","N/A","n/e","n/e","20020","10290","0","n/e","n/e","n/e","340","","589","n/e","n/e","6740","2057","n/e","859","n/e","1725","1648"
"United Kingdom (UK)","11.01.2016 15:00 - 11.01.2016 15:30 (UTC)","N/A","n/e","n/e","20046","10155","0","n/e","n/e","n/e","278","","588","n/e","n/e","6739","2032","n/e","671","n/e","1858","1676"
"United Kingdom (UK)","11.01.2016 15:30 - 11.01.2016 16:00 (UTC)","N/A","n/e","n/e","20521","10267","0","n/e","n/e","n/e","387","","594","n/e","n/e","6737","2031","n/e","506","n/e","1917","1619"
"United Kingdom (UK)","11.01.2016 16:00 - 11.01.2016 16:30 (UTC)","N/A","n/e","n/e","21699","10949","0","n/e","n/e","n/e","341","","588","n/e","n/e","6821","2029","n/e","341","n/e","1979","1682"
"United Kingdom (UK)","11.01.2016 16:30 - 11.01.2016 17:00 (UTC)","N/A","n/e","n/e","21436","11813","0","n/e","n/e","n/e","341","","822","n/e","n/e","6890","2040","n/e","191","n/e","1927","1692"
"United Kingdom (UK)","11.01.2016 17:00 - 11.01.2016 17:30 (UTC)","N/A","n/e","n/e","21829","11959","0","n/e","n/e","n/e","1035","","1004","n/e","n/e","6900","2034","n/e","41","n/e","1914","1879"
"United Kingdom (UK)","11.01.2016 17:30 - 11.01.2016 18:00 (UTC)","N/A","n/e","n/e","21758","11917","0","n/e","n/e","n/e","992","","966","n/e","n/e","6907","2039","n/e","21","n/e","1843","2009"
"United Kingdom (UK)","11.01.2016 18:00 - 11.01.2016 18:30 (UTC)","N/A","n/e","n/e","21797","11863","0","n/e","n/e","n/e","761","","870","n/e","n/e","6918","2041","n/e","0","n/e","1774","2132"
"United Kingdom (UK)","11.01.2016 18:30 - 11.01.2016 19:00 (UTC)","N/A","n/e","n/e","21744","11829","0","n/e","n/e","n/e","348","","698","n/e","n/e","6910","2041","n/e","0","n/e","1945","2079"
"United Kingdom (UK)","11.01.2016 19:00 - 11.01.2016 19:30 (UTC)","N/A","n/e","n/e","22215","11316","0","n/e","n/e","n/e","391","","608","n/e","n/e","6909","2039","n/e","0","n/e","2002","2072"
"United Kingdom (UK)","11.01.2016 19:30 - 11.01.2016 20:00 (UTC)","N/A","n/e","n/e","20901","10941","0","n/e","n/e","n/e","970","","600","n/e","n/e","6905","2028","n/e","0","n/e","2106","2039"
"United Kingdom (UK)","11.01.2016 20:00 - 11.01.2016 20:30 (UTC)","N/A","n/e","n/e","19830","10367","0","n/e","n/e","n/e","642","","583","n/e","n/e","6908","2026","n/e","0","n/e","2339","2274"
"United Kingdom (UK)","11.01.2016 20:30 - 11.01.2016 21:00 (UTC)","N/A","n/e","n/e","19122","9107","0","n/e","n/e","n/e","593","","584","n/e","n/e","6898","2029","n/e","0","n/e","2412","2332"
"United Kingdom (UK)","11.01.2016 21:00 - 11.01.2016 21:30 (UTC)","N/A","n/e","n/e","18142","8068","0","n/e","n/e","n/e","501","","548","n/e","n/e","6922","2030","n/e","0","n/e","2677","2386"
"United Kingdom (UK)","11.01.2016 21:30 - 11.01.2016 22:00 (UTC)","N/A","n/e","n/e","16905","6764","0","n/e","n/e","n/e","371","","541","n/e","n/e","6962","2027","n/e","0","n/e","2711","2319"
"United Kingdom (UK)","11.01.2016 22:00 - 11.01.2016 22:30 (UTC)","N/A","n/e","n/e","15042","6171","0","n/e","n/e","n/e","530","","529","n/e","n/e","6965","2026","n/e","0","n/e","2686","2412"
"United Kingdom (UK)","11.01.2016 22:30 - 11.01.2016 23:00 (UTC)","N/A","n/e","n/e","12585","5985","0","n/e","n/e","n/e","539","","528","n/e","n/e","6964","2029","n/e","0","n/e","2683","2412"
"United Kingdom (UK)","11.01.2016 23:00 - 11.01.2016 23:30 (UTC)","N/A","n/e","n/e","10915","5386","0","n/e","n/e","n/e","49","","481","n/e","n/e","6959","2031","n/e","0","n/e","2789","2449"
"United Kingdom (UK)","11.01.2016 23:30 - 12.01.2016 00:00 (UTC)","N/A","n/e","n/e","9758","4389","0","n/e","n/e","n/e","45","","480","n/e","n/e","6971","2030","n/e","0","n/e","2649","2450"
"United Kingdom (UK)","12.01.2016 00:00 - 12.01.2016 00:30 (UTC)","N/A","n/e","n/e","9479","4221","0","n/e","n/e","n/e","0","","476","n/e","n/e","6952","2035","n/e","0","n/e","2652","2547"
"United Kingdom (UK)","12.01.2016 00:30 - 12.01.2016 01:00 (UTC)","N/A","n/e","n/e","10335","4248","0","n/e","n/e","n/e","0","","452","n/e","n/e","6801","2036","n/e","0","n/e","2865","2660"
"United Kingdom (UK)","12.01.2016 01:00 - 12.01.2016 01:30 (UTC)","N/A","n/e","n/e","10558","4312","0","n/e","n/e","n/e","0","","436","n/e","n/e","6802","2038","n/e","0","n/e","2938","2676"
"United Kingdom (UK)","12.01.2016 01:30 - 12.01.2016 02:00 (UTC)","N/A","n/e","n/e","10192","4305","0","n/e","n/e","n/e","0","","433","n/e","n/e","6792","2036","n/e","0","n/e","3134","2770"
"United Kingdom (UK)","12.01.2016 02:00 - 12.01.2016 02:30 (UTC)","N/A","n/e","n/e","9647","4132","0","n/e","n/e","n/e","0","","433","n/e","n/e","6814","2031","n/e","0","n/e","3347","2902"
"United Kingdom (UK)","12.01.2016 02:30 - 12.01.2016 03:00 (UTC)","N/A","n/e","n/e","9646","3757","0","n/e","n/e","n/e","0","","436","n/e","n/e","6817","2041","n/e","0","n/e","3444","2878"
"United Kingdom (UK)","12.01.2016 03:00 - 12.01.2016 03:30 (UTC)","N/A","n/e","n/e","9473","3538","0","n/e","n/e","n/e","0","","435","n/e","n/e","6903","2041","n/e","0","n/e","3556","3014"
"United Kingdom (UK)","12.01.2016 03:30 - 12.01.2016 04:00 (UTC)","N/A","n/e","n/e","8904","3117","0","n/e","n/e","n/e","0","","436","n/e","n/e","6975","2041","n/e","0","n/e","3455","3102"
"United Kingdom (UK)","12.01.2016 04:00 - 12.01.2016 04:30 (UTC)","N/A","n/e","n/e","8590","3019","0","n/e","n/e","n/e","0","","432","n/e","n/e","6982","2000","n/e","0","n/e","3544","3278"
"United Kingdom (UK)","12.01.2016 04:30 - 12.01.2016 05:00 (UTC)","N/A","n/e","n/e","8644","3005","0","n/e","n/e","n/e","0","","432","n/e","n/e","6984","1811","n/e","0","n/e","3460","3389"
"United Kingdom (UK)","12.01.2016 05:00 - 12.01.2016 05:30 (UTC)","N/A","n/e","n/e","8672","3103","0","n/e","n/e","n/e","0","","448","n/e","n/e","6978","1844","n/e","0","n/e","3383","3396"
"United Kingdom (UK)","12.01.2016 05:30 - 12.01.2016 06:00 (UTC)","N/A","n/e","n/e","8806","3552","0","n/e","n/e","n/e","0","","447","n/e","n/e","6976","2024","n/e","1","n/e","3492","3552"
"United Kingdom (UK)","12.01.2016 06:00 - 12.01.2016 06:30 (UTC)","N/A","n/e","n/e","9570","4514","0","n/e","n/e","n/e","41","","448","n/e","n/e","6993","2033","n/e","1","n/e","3317","3600"
"United Kingdom (UK)","12.01.2016 06:30 - 12.01.2016 07:00 (UTC)","N/A","n/e","n/e","10760","5463","0","n/e","n/e","n/e","46","","455","n/e","n/e","7015","2014","n/e","1","n/e","3480","3750"
"United Kingdom (UK)","12.01.2016 07:00 - 12.01.2016 07:30 (UTC)","N/A","n/e","n/e","13153","6605","0","n/e","n/e","n/e","569","","510","n/e","n/e","6990","2011","n/e","0","n/e","3486","3792"
"United Kingdom (UK)","12.01.2016 07:30 - 12.01.2016 08:00 (UTC)","N/A","n/e","n/e","15739","7769","0","n/e","n/e","n/e","441","","511","n/e","n/e","6993","2012","n/e","0","n/e","3280","3863"
"United Kingdom (UK)","12.01.2016 08:00 - 12.01.2016 08:30 (UTC)","N/A","n/e","n/e","16648","8165","0","n/e","n/e","n/e","477","","511","n/e","n/e","6987","2011","n/e","0","n/e","3389","3980"
"United Kingdom (UK)","12.01.2016 08:30 - 12.01.2016 09:00 (UTC)","N/A","n/e","n/e","16675","8282","0","n/e","n/e","n/e","342","","509","n/e","n/e","6984","2011","n/e","47","n/e","3317","3914"
"United Kingdom (UK)","12.01.2016 09:00 - 12.01.2016 09:30 (UTC)","N/A","n/e","n/e","16687","8485","0","n/e","n/e","n/e","387","","534","n/e","n/e","6992","2030","n/e","93","n/e","3432","3896"
"United Kingdom (UK)","12.01.2016 09:30 - 12.01.2016 10:00 (UTC)","N/A","n/e","n/e","16619","8851","0","n/e","n/e","n/e","341","","566","n/e","n/e","6992","2081","n/e","324","n/e","3431","3898"
"United Kingdom (UK)","12.01.2016 10:00 - 12.01.2016 10:30 (UTC)","N/A","n/e","n/e","16295","8859","0","n/e","n/e","n/e","497","","568","n/e","n/e","6992","2090","n/e","554","n/e","3415","3839"
"United Kingdom (UK)","12.01.2016 10:30 - 12.01.2016 11:00 (UTC)","N/A","n/e","n/e","16296","8953","0","n/e","n/e","n/e","353","","560","n/e","n/e","7000","2090","n/e","776","n/e","3466","3703"
"United Kingdom (UK)","12.01.2016 11:00 - 12.01.2016 11:30 (UTC)","N/A","n/e","n/e","16218","8932","0","n/e","n/e","n/e","638","","607","n/e","n/e","6994","2091","n/e","997","n/e","3602","3596"
"United Kingdom (UK)","12.01.2016 11:30 - 12.01.2016 12:00 (UTC)","N/A","n/e","n/e","16677","8821","0","n/e","n/e","n/e","391","","611","n/e","n/e","6993","2086","n/e","1052","n/e","3607","3546"
"United Kingdom (UK)","12.01.2016 12:00 - 12.01.2016 12:30 (UTC)","N/A","n/e","n/e","16984","8765","0","n/e","n/e","n/e","833","","599","n/e","n/e","6998","2097","n/e","1106","n/e","3683","3580"
"United Kingdom (UK)","12.01.2016 12:30 - 12.01.2016 13:00 (UTC)","N/A","n/e","n/e","17702","8577","0","n/e","n/e","n/e","424","","603","n/e","n/e","6995","2055","n/e","1112","n/e","3736","3554"
"United Kingdom (UK)","12.01.2016 13:00 - 12.01.2016 13:30 (UTC)","N/A","n/e","n/e","17901","8051","0","n/e","n/e","n/e","919","","574","n/e","n/e","6983","2094","n/e","1118","n/e","3603","3430"
"United Kingdom (UK)","12.01.2016 13:30 - 12.01.2016 14:00 (UTC)","N/A","n/e","n/e","18373","8155","0","n/e","n/e","n/e","366","","585","n/e","n/e","6998","2092","n/e","995","n/e","3540","3277"
"United Kingdom (UK)","12.01.2016 14:00 - 12.01.2016 14:30 (UTC)","N/A","n/e","n/e","18392","8189","0","n/e","n/e","n/e","624","","588","n/e","n/e","6986","2090","n/e","871","n/e","3518","3370"
"United Kingdom (UK)","12.01.2016 14:30 - 12.01.2016 15:00 (UTC)","N/A","n/e","n/e","18459","8336","0","n/e","n/e","n/e","342","","640","n/e","n/e","6992","2094","n/e","748","n/e","3521","3343"
"United Kingdom (UK)","12.01.2016 15:00 - 12.01.2016 15:30 (UTC)","N/A","n/e","n/e","17859","8594","0","n/e","n/e","n/e","351","","597","n/e","n/e","7000","2093","n/e","624","n/e","3560","3287"
"United Kingdom (UK)","12.01.2016 15:30 - 12.01.2016 16:00 (UTC)","N/A","n/e","n/e","17815","9371","0","n/e","n/e","n/e","358","","608","n/e","n/e","6994","2088","n/e","463","n/e","3643","3326"
"United Kingdom (UK)","12.01.2016 16:00 - 12.01.2016 16:30 (UTC)","N/A","n/e","n/e","18634","10137","0","n/e","n/e","n/e","341","","627","n/e","n/e","7000","2094","n/e","301","n/e","3620","3335"
"United Kingdom (UK)","12.01.2016 16:30 - 12.01.2016 17:00 (UTC)","N/A","n/e","n/e","19182","10771","0","n/e","n/e","n/e","984","","906","n/e","n/e","6990","2092","n/e","167","n/e","3708","3352"
"United Kingdom (UK)","12.01.2016 17:00 - 12.01.2016 17:30 (UTC)","N/A","n/e","n/e","19738","11090","0","n/e","n/e","n/e","1183","","989","n/e","n/e","6994","2096","n/e","32","n/e","3659","3398"
"United Kingdom (UK)","12.01.2016 17:30 - 12.01.2016 18:00 (UTC)","N/A","n/e","n/e","20206","10971","0","n/e","n/e","n/e","991","","846","n/e","n/e","6995","2092","n/e","16","n/e","3608","3317"
"United Kingdom (UK)","12.01.2016 18:00 - 12.01.2016 18:30 (UTC)","N/A","n/e","n/e","19827","11095","0","n/e","n/e","n/e","1209","","842","n/e","n/e","7002","2094","n/e","0","n/e","3483","3252"
"United Kingdom (UK)","12.01.2016 18:30 - 12.01.2016 19:00 (UTC)","N/A","n/e","n/e","20082","11454","0","n/e","n/e","n/e","1097","","816","n/e","n/e","6994","2095","n/e","0","n/e","3327","3284"
"United Kingdom (UK)","12.01.2016 19:00 - 12.01.2016 19:30 (UTC)","N/A","n/e","n/e","20032","11285","0","n/e","n/e","n/e","458","","795","n/e","n/e","6996","2092","n/e","0","n/e","3422","3214"
"United Kingdom (UK)","12.01.2016 19:30 - 12.01.2016 20:00 (UTC)","N/A","n/e","n/e","19287","10586","0","n/e","n/e","n/e","361","","769","n/e","n/e","6993","2092","n/e","0","n/e","3603","3209"
"United Kingdom (UK)","12.01.2016 20:00 - 12.01.2016 20:30 (UTC)","N/A","n/e","n/e","18661","9797","0","n/e","n/e","n/e","391","","767","n/e","n/e","6997","2092","n/e","0","n/e","3685","3323"
"United Kingdom (UK)","12.01.2016 20:30 - 12.01.2016 21:00 (UTC)","N/A","n/e","n/e","17764","9030","0","n/e","n/e","n/e","342","","653","n/e","n/e","6985","2089","n/e","0","n/e","3718","3343"
"United Kingdom (UK)","12.01.2016 21:00 - 12.01.2016 21:30 (UTC)","N/A","n/e","n/e","16917","7900","0","n/e","n/e","n/e","570","","591","n/e","n/e","6820","2085","n/e","0","n/e","3738","3382"
"United Kingdom (UK)","12.01.2016 21:30 - 12.01.2016 22:00 (UTC)","N/A","n/e","n/e","14986","7147","0","n/e","n/e","n/e","496","","589","n/e","n/e","6824","2089","n/e","0","n/e","3769","3462"
"United Kingdom (UK)","12.01.2016 22:00 - 12.01.2016 22:30 (UTC)","N/A","n/e","n/e","12963","6668","0","n/e","n/e","n/e","713","","573","n/e","n/e","6817","2096","n/e","0","n/e","3707","3417"
"United Kingdom (UK)","12.01.2016 22:30 - 12.01.2016 23:00 (UTC)","N/A","n/e","n/e","11171","5878","0","n/e","n/e","n/e","443","","562","n/e","n/e","6822","2092","n/e","0","n/e","3674","3429"
"United Kingdom (UK)","12.01.2016 23:00 - 12.01.2016 23:30 (UTC)","N/A","n/e","n/e","10439","5120","0","n/e","n/e","n/e","46","","494","n/e","n/e","6829","2095","n/e","0","n/e","3538","3324"
"United Kingdom (UK)","12.01.2016 23:30 - 13.01.2016 00:00 (UTC)","N/A","n/e","n/e","9165","4353","0","n/e","n/e","n/e","153","","491","n/e","n/e","6824","2092","n/e","0","n/e","3518","3323"
"United Kingdom (UK)","13.01.2016 00:00 - 13.01.2016 00:30 (UTC)","N/A","n/e","n/e","9062","3902","0","n/e","n/e","n/e","0","","490","n/e","n/e","6836","2093","n/e","0","n/e","3549","3254"
"United Kingdom (UK)","13.01.2016 00:30 - 13.01.2016 01:00 (UTC)","N/A","n/e","n/e","9881","4089","0","n/e","n/e","n/e","0","","489","n/e","n/e","6834","2091","n/e","0","n/e","3583","3208"
"United Kingdom (UK)","13.01.2016 01:00 - 13.01.2016 01:30 (UTC)","N/A","n/e","n/e","10273","4044","0","n/e","n/e","n/e","0","","488","n/e","n/e","6979","2050","n/e","0","n/e","3596","3283"
"United Kingdom (UK)","13.01.2016 01:30 - 13.01.2016 02:00 (UTC)","N/A","n/e","n/e","9868","4043","0","n/e","n/e","n/e","0","","478","n/e","n/e","6984","2067","n/e","0","n/e","3531","3261"
"United Kingdom (UK)","13.01.2016 02:00 - 13.01.2016 02:30 (UTC)","N/A","n/e","n/e","10176","3549","0","n/e","n/e","n/e","0","","471","n/e","n/e","6987","2087","n/e","0","n/e","3508","3259"
"United Kingdom (UK)","13.01.2016 02:30 - 13.01.2016 03:00 (UTC)","N/A","n/e","n/e","10077","3582","0","n/e","n/e","n/e","0","","471","n/e","n/e","6995","2092","n/e","0","n/e","3349","3164"
"United Kingdom (UK)","13.01.2016 03:00 - 13.01.2016 03:30 (UTC)","N/A","n/e","n/e","10440","3570","0","n/e","n/e","n/e","0","","471","n/e","n/e","7024","2096","n/e","0","n/e","3275","3151"
"United Kingdom (UK)","13.01.2016 03:30 - 13.01.2016 04:00 (UTC)","N/A","n/e","n/e","9882","3531","0","n/e","n/e","n/e","0","","471","n/e","n/e","7022","2095","n/e","0","n/e","3347","3070"
"United Kingdom (UK)","13.01.2016 04:00 - 13.01.2016 04:30 (UTC)","N/A","n/e","n/e","9553","3343","0","n/e","n/e","n/e","0","","470","n/e","n/e","7029","2097","n/e","0","n/e","3332","2950"
"United Kingdom (UK)","13.01.2016 04:30 - 13.01.2016 05:00 (UTC)","N/A","n/e","n/e","9775","3258","0","n/e","n/e","n/e","0","","458","n/e","n/e","7027","2095","n/e","0","n/e","3161","2811"
"United Kingdom (UK)","13.01.2016 05:00 - 13.01.2016 05:30 (UTC)","N/A","n/e","n/e","10268","3252","0","n/e","n/e","n/e","0","","424","n/e","n/e","7033","2097","n/e","0","n/e","3051","2669"
"United Kingdom (UK)","13.01.2016 05:30 - 13.01.2016 06:00 (UTC)","N/A","n/e","n/e","10726","3493","0","n/e","n/e","n/e","40","","424","n/e","n/e","7042","2096","n/e","0","n/e","3189","2654"
"United Kingdom (UK)","13.01.2016 06:00 - 13.01.2016 06:30 (UTC)","N/A","n/e","n/e","11808","4304","0","n/e","n/e","n/e","40","","425","n/e","n/e","7033","2096","n/e","0","n/e","3341","2653"
"United Kingdom (UK)","13.01.2016 06:30 - 13.01.2016 07:00 (UTC)","N/A","n/e","n/e","13244","5334","0","n/e","n/e","n/e","45","","424","n/e","n/e","6993","2096","n/e","0","n/e","3129","2496"
"United Kingdom (UK)","13.01.2016 07:00 - 13.01.2016 07:30 (UTC)","N/A","n/e","n/e","16530","6676","0","n/e","n/e","n/e","202","","616","n/e","n/e","6987","2095","n/e","0","n/e","3085","2293"
"United Kingdom (UK)","13.01.2016 07:30 - 13.01.2016 08:00 (UTC)","N/A","n/e","n/e","19670","8145","0","n/e","n/e","n/e","720","","648","n/e","n/e","6828","2097","n/e","0","n/e","2907","2269"
"United Kingdom (UK)","13.01.2016 08:00 - 13.01.2016 08:30 (UTC)","N/A","n/e","n/e","19826","8888","0","n/e","n/e","n/e","526","","646","n/e","n/e","6831","2096","n/e","0","n/e","2805","2177"
"United Kingdom (UK)","13.01.2016 08:30 - 13.01.2016 09:00 (UTC)","N/A","n/e","n/e","19914","9073","0","n/e","n/e","n/e","366","","656","n/e","n/e","6817","2072","n/e","62","n/e","2899","2110"
"United Kingdom (UK)","13.01.2016 09:00 - 13.01.2016 09:30 (UTC)","N/A","n/e","n/e","19822","9068","0","n/e","n/e","n/e","345","","687","n/e","n/e","6828","2070","n/e","123","n/e","2949","1958"
"United Kingdom (UK)","13.01.2016 09:30 - 13.01.2016 10:00 (UTC)","N/A","n/e","n/e","20429","8829","0","n/e","n/e","n/e","563","","706","n/e","n/e","6819","2070","n/e","411","n/e","2818","1877"
"United Kingdom (UK)","13.01.2016 10:00 - 13.01.2016 10:30 (UTC)","N/A","n/e","n/e","20709","8767","0","n/e","n/e","n/e","358","","702","n/e","n/e","6837","2069","n/e","699","n/e","2751","1716"
"United Kingdom (UK)","13.01.2016 10:30 - 13.01.2016 11:00 (UTC)","N/A","n/e","n/e","20674","8632","0","n/e","n/e","n/e","425","","699","n/e","n/e","6831","2057","n/e","1031","n/e","2584","1717"
